groupId	movieId	rating
1480	1461	3
1480	586	3
1480	2175	4
1480	687	4
1480	216	3
1481	3053	3
1481	3436	3
1481	3470	4
1481	3719	3
1481	389	4
1481	2919	4
1481	3631	3
1481	2886	2
1481	2816	2
1481	2445	3
1481	2017	3
1481	658	4
1481	477	4
1481	2975	3
1481	1907	4
1482	139	4
1482	923	4
1482	3182	4
1482	826	4
1482	3388	3
1482	385	4
1482	153	3
1482	1037	3
1482	9	3
1482	937	4
1482	2138	4
1482	3599	4
1482	2056	3
1482	2688	3
1482	891	2
1483	1102	3
1483	1047	4
1483	2933	4
1483	3860	3
1483	3900	3
1483	1810	4
1483	2334	3
1483	1897	4
1483	313	3
1483	50	5
1483	3688	3
1483	1849	3
1483	534	4
1483	771	4
1483	893	4
1484	2155	3
1484	3440	2
1484	766	3
1484	3496	3
1484	472	3
1484	1996	2
1484	168	3
1484	3261	3
1484	887	3
1484	3653	4
1484	46	3
1484	1699	3
1484	1933	3
1484	1453	2
1484	2560	3
1485	1752	2
1485	621	4
1485	1365	4
1485	1946	4
1485	712	4
1485	2275	3
1485	177	3
1485	1834	4
1485	3864	2
1485	2760	4
1485	3556	4
1485	1734	4
1485	2921	4
1485	1069	4
1485	1373	2
1486	659	4
1486	2109	4
1486	89	3
1486	3755	3
1486	1602	2
1486	2122	2
1486	3952	4
1486	1042	3
1486	1909	3
1486	2339	3
1486	2811	3
1486	1660	4
1486	3201	4
1486	1558	3
1486	2448	2
1487	1758	4
1487	2139	4
1487	3449	3
1487	3593	2
1487	2324	4
1487	556	4
1487	1136	4
1487	2596	4
1487	242	4
1487	3329	4
1487	525	4
1487	1099	4
1487	589	4
1487	2719	3
1487	1471	4
1488	2249	3
1488	1730	4
1488	984	3
1488	660	4
1488	3722	3
1488	2018	4
1488	737	2
1488	1175	4
1488	2246	3
1488	673	3
1488	1968	4
1488	2596	4
1488	2908	4
1488	3142	4
1488	3175	4
1489	3113	2
1489	2853	3
1489	804	3
1489	1454	3
1489	2097	3
1489	157	3
1489	589	4
1489	3262	3
1489	2771	3
1489	688	2
1489	1995	2
1489	952	3
1489	1415	4
1489	3825	3
1489	1334	3
1490	1128	3
1490	2711	4
1490	2674	3
1490	1079	4
1490	3146	3
1490	1023	4
1490	3391	2
1490	3913	4
1490	2574	3
1490	2974	2
1490	2513	3
1490	3043	2
1490	1826	2
1490	1624	3
1490	3872	4
1491	1874	4
1491	2328	3
1491	3919	3
1491	2867	4
1491	2829	3
1491	7	4
1491	169	2
1491	3575	4
1491	951	4
1491	128	4
1491	2861	4
1491	3913	4
1491	886	3
1491	2245	4
1491	1169	4
1492	843	4
1492	419	2
1492	3557	3
1492	1726	3
1492	3449	3
1492	2673	4
1492	3763	4
1492	3015	4
1492	554	3
1492	401	3
1492	3046	4
1492	6	4
1492	225	3
1492	1003	3
1492	187	4
1493	2846	3
1493	1480	4
1493	70	3
1493	3773	3
1493	1974	3
1493	1660	4
1493	363	4
1493	353	4
1493	3562	3
1493	1529	3
1493	1211	4
1493	88	3
1493	881	2
1493	3937	3
1493	2670	4
1494	792	4
1494	2405	3
1494	481	4
1494	3665	2
1494	2290	4
1494	1114	4
1494	2011	4
1494	392	3
1494	3770	4
1494	1733	3
1494	2785	3
1494	3798	4
1494	3822	4
1494	3943	3
1494	1699	4
1495	799	3
1495	949	4
1495	3417	4
1495	1326	2
1495	1076	4
1495	347	4
1495	1794	4
1495	2418	3
1495	2816	2
1495	2903	2
1495	1625	4
1495	3503	4
1495	37	4
1495	250	3
1495	2714	3
1496	539	4
1496	3732	3
1496	1150	4
1496	269	4
1496	2262	3
1496	3499	4
1496	618	3
1496	2599	4
1496	2979	3
1496	2029	4
1496	2642	3
1496	52	4
1496	751	4
1496	1098	3
1496	1779	3
1497	1571	4
1497	1440	3
1497	2775	4
1497	3188	4
1497	3603	3
1497	473	2
1497	3591	4
1497	1947	4
1497	1043	3
1497	2821	4
1497	3600	3
1497	340	3
1497	2195	3
1497	1679	2
1497	1081	4
1498	1003	3
1498	82	4
1498	3640	3
1498	707	3
1498	230	3
1498	3218	3
1498	3444	3
1498	2789	3
1498	2986	2
1498	311	3
1498	2510	3
1498	496	4
1498	2679	3
1498	172	3
1498	95	3
1499	1233	4
1499	33	3
1499	416	3
1499	262	4
1499	1933	4
1499	3290	3
1499	2221	3
1499	3904	4
1499	2140	4
1499	1951	4
1499	3949	4
1499	1006	3
1499	1142	4
1499	1031	4
1499	1428	4
1500	127	4
1500	833	3
1500	293	4
1500	1100	3
1500	1051	4
1500	300	4
1500	3112	3
1500	275	3
1500	3313	3
1500	3727	4
1500	3862	3
1500	1421	4
1500	2908	4
1500	2725	4
1500	1579	4
1501	2325	3
1501	1923	4
1501	22	4
1501	2819	4
1501	2868	2
1501	1011	3
1501	54	3
1501	2765	4
1501	2583	4
1501	2735	3
1501	2137	4
1501	2441	4
1501	130	4
1501	350	4
1501	1028	4
1502	2922	4
1502	3115	3
1502	3138	3
1502	3874	3
1502	1660	4
1502	1812	3
1502	3315	3
1502	3604	4
1502	3098	4
1502	197	4
1502	674	3
1502	2442	4
1502	2387	3
1502	2158	3
1502	1337	4
1503	2884	3
1503	2201	4
1503	2173	4
1503	1251	4
1503	466	3
1503	2542	4
1503	3021	3
1503	2703	4
1503	1987	2
1503	827	4
1503	2519	3
1503	30	4
1503	1254	4
1503	2882	3
1503	765	3
1504	662	3
1504	1780	4
1504	3884	3
1504	753	4
1504	2287	4
1504	3063	3
1504	1759	4
1504	1080	4
1504	3410	4
1504	2123	3
1504	775	4
1504	411	3
1504	118	3
1504	3357	4
1504	3238	2
1505	3505	4
1505	801	3
1505	2997	4
1505	1105	2
1505	3070	3
1505	276	3
1505	3125	4
1505	3029	3
1505	266	4
1505	1081	4
1505	912	4
1505	910	4
1505	1892	4
1505	1378	4
1505	3144	3
1506	3255	4
1506	1220	4
1506	985	4
1506	1041	4
1506	120	4
1506	2786	3
1506	714	4
1506	1621	4
1506	2412	2
1506	497	4
1506	2158	3
1506	755	4
1506	3806	3
1506	2656	3
1506	1070	4
1507	1968	4
1507	3155	3
1507	2264	3
1507	270	3
1507	2703	4
1507	1501	3
1507	2968	4
1507	960	4
1507	459	3
1507	2584	3
1507	2630	4
1507	3664	2
1507	1307	4
1507	2609	4
1507	144	3
1508	415	2
1508	373	4
1508	3813	3
1508	1268	4
1508	1610	4
1508	463	3
1508	3699	3
1508	2062	3
1508	878	4
1508	1586	3
1508	3433	2
1508	1021	3
1508	1377	3
1508	2615	3
1508	1752	3
1509	1046	4
1509	1822	2
1509	201	3
1509	2442	4
1509	3156	3
1509	197	3
1509	107	3
1509	1038	4
1509	1218	4
1509	1012	4
1509	1971	2
1509	3140	4
1509	216	3
1509	2054	3
1509	943	4
1510	1089	4
1510	3212	4
1510	977	3
1510	1139	4
1510	583	4
1510	3628	4
1510	304	4
1510	2161	4
1510	3144	3
1510	199	4
1510	1208	4
1510	2561	3
1510	3114	4
1510	250	3
1510	1867	2
1511	963	4
1511	3621	3
1511	412	4
1511	596	4
1511	501	4
1511	267	3
1511	2824	4
1511	1950	4
1511	3360	4
1511	3165	3
1511	211	4
1511	1915	4
1511	2660	4
1511	1926	3
1511	2397	4
1512	32	4
1512	1927	4
1512	2835	3
1512	1916	3
1512	3706	3
1512	3024	2
1512	475	4
1512	133	4
1512	1998	2
1512	784	3
1512	2440	3
1512	3124	3
1512	3536	4
1512	3167	4
1512	2943	4
1513	27	3
1513	2969	4
1513	2506	3
1513	1732	4
1513	471	4
1513	3858	3
1513	3246	4
1513	3518	3
1513	381	3
1513	3012	4
1513	3866	3
1513	754	3
1513	1956	4
1513	1590	2
1513	2992	2
1514	1399	3
1514	1187	3
1514	3492	3
1514	2674	3
1514	1051	3
1514	158	2
1514	1892	3
1514	2943	3
1514	3405	3
1514	417	3
1514	3076	3
1514	1926	3
1514	3424	3
1514	1165	3
1514	147	3
1515	2778	3
1515	1552	3
1515	2445	3
1515	1335	2
1515	1508	4
1515	87	2
1515	1905	4
1515	1456	2
1515	3883	3
1515	2012	3
1515	334	4
1515	2885	4
1515	27	3
1515	463	3
1515	3542	4
1516	2672	3
1516	1858	3
1516	1743	4
1516	1983	3
1516	766	4
1516	2382	2
1516	2966	4
1516	730	4
1516	3359	4
1516	852	3
1516	1978	2
1516	3877	2
1516	1956	4
1516	2464	3
1516	2368	2
1517	4	3
1517	418	3
1517	893	4
1517	2970	4
1517	73	4
1517	776	4
1517	1956	4
1517	483	4
1517	926	4
1517	3543	4
1517	1982	4
1517	1296	4
1517	877	4
1517	3795	4
1517	1734	4
1518	1921	4
1518	1630	4
1518	69	4
1518	2886	2
1518	431	4
1518	2294	4
1518	2738	4
1518	2668	3
1518	1067	4
1518	1456	2
1518	3330	4
1518	2613	3
1518	2947	4
1518	3786	3
1518	1747	3
1519	1119	4
1519	2213	4
1519	189	4
1519	987	3
1519	1696	4
1519	2514	2
1519	952	4
1519	2053	2
1519	2231	4
1519	2381	2
1519	3634	4
1519	1427	3
1519	266	4
1519	168	3
1519	2728	4
1520	1887	2
1520	1850	3
1520	2668	2
1520	1129	4
1520	3745	3
1520	39	4
1520	3037	4
1520	3254	3
1520	3243	3
1520	2395	4
1520	2818	2
1520	656	3
1520	2581	3
1520	1656	3
1520	1231	4
1521	200	3
1521	1515	2
1521	216	3
1521	1945	4
1521	1821	3
1521	190	4
1521	3921	3
1521	1747	4
1521	322	4
1521	2591	3
1521	3494	4
1521	1261	4
1521	3538	4
1521	1064	3
1521	1255	3
1522	2824	4
1522	1608	3
1522	3737	4
1522	2694	3
1522	80	4
1522	2656	3
1522	3134	4
1522	3044	4
1522	3812	3
1522	3285	3
1522	378	3
1522	70	3
1522	3658	3
1522	2702	3
1522	3580	3
1523	3157	3
1523	1571	4
1523	2196	2
1523	640	3
1523	615	4
1523	328	3
1523	2111	3
1523	255	2
1523	3240	3
1523	102	2
1523	785	3
1523	1830	3
1523	3951	4
1523	2884	3
1523	1556	2
1524	3309	4
1524	305	3
1524	2404	3
1524	1294	4
1524	1286	4
1524	3480	4
1524	3858	3
1524	3036	3
1524	416	3
1524	3860	3
1524	2429	3
1524	1454	3
1524	2799	2
1524	3396	4
1524	1990	2
1525	3164	4
1525	2800	3
1525	731	3
1525	1549	3
1525	3296	4
1525	3580	3
1525	3723	4
1525	1814	3
1525	1480	3
1525	2062	3
1525	3584	3
1525	1483	3
1525	3649	3
1525	1477	4
1525	1599	2
1526	324	3
1526	2867	3
1526	3228	3
1526	1701	3
1526	2074	3
1526	1289	4
1526	3377	3
1526	2238	4
1526	1965	3
1526	2478	3
1526	1722	3
1526	3704	3
1526	3574	2
1526	2960	3
1526	730	3
1527	122	3
1527	1051	4
1527	948	4
1527	463	3
1527	3816	4
1527	3877	2
1527	2219	3
1527	886	3
1527	1031	3
1527	3906	3
1527	3269	3
1527	3043	2
1527	930	4
1527	1648	3
1527	2420	3
1528	1180	4
1528	3554	4
1528	3123	3
1528	1888	3
1528	957	4
1528	3049	4
1528	2093	3
1528	2185	4
1528	1485	4
1528	1926	4
1528	3729	4
1528	1378	4
1528	956	4
1528	785	4
1528	1528	3
1529	1031	4
1529	969	4
1529	1602	2
1529	3639	4
1529	2655	2
1529	1593	3
1529	2097	4
1529	1011	3
1529	1115	4
1529	490	4
1529	6	4
1529	3504	4
1529	2295	4
1529	2463	4
1529	736	3
1530	2886	2
1530	1755	3
1530	3373	3
1530	122	3
1530	256	2
1530	2729	4
1530	1217	4
1530	1752	2
1530	345	4
1530	2017	3
1530	23	2
1530	3729	3
1530	2330	4
1530	734	3
1530	1376	3
1531	2204	4
1531	2391	4
1531	905	4
1531	3643	4
1531	2276	4
1531	2770	3
1531	3428	3
1531	3306	4
1531	672	4
1531	3056	4
1531	3450	3
1531	826	4
1531	2655	2
1531	1596	4
1531	1057	4
1532	3252	4
1532	88	3
1532	506	4
1532	3795	4
1532	1301	4
1532	2724	3
1532	2627	4
1532	2265	2
1532	1333	4
1532	2381	2
1532	68	4
1532	954	4
1532	125	4
1532	36	4
1532	2686	4
1533	2928	4
1533	357	4
1533	3309	4
1533	2111	4
1533	27	3
1533	3461	4
1533	2956	4
1533	362	4
1533	3292	4
1533	288	3
1533	1909	4
1533	1616	3
1533	3109	4
1533	1131	4
1533	1552	3
1534	3373	3
1534	504	3
1534	2812	3
1534	2324	4
1534	2521	3
1534	2423	4
1534	1572	4
1534	3424	4
1534	2943	4
1534	3718	4
1534	3838	2
1534	861	3
1534	608	4
1534	1316	4
1534	2982	2
1535	3167	4
1535	1089	4
1535	3857	3
1535	1551	3
1535	1931	4
1535	3208	3
1535	922	4
1535	3928	4
1535	1624	3
1535	377	4
1535	3844	4
1535	3670	4
1535	3215	4
1535	3020	4
1535	1574	4
1536	2544	3
1536	2843	4
1536	1881	3
1536	2387	3
1536	1925	4
1536	137	4
1536	1337	4
1536	3136	4
1536	1970	3
1536	3151	4
1536	1575	3
1536	1665	3
1536	1266	4
1536	1554	3
1536	3569	4
1537	3413	4
1537	2775	4
1537	561	4
1537	3873	4
1537	1990	2
1537	3328	4
1537	2849	3
1537	3813	3
1537	1091	3
1537	958	4
1537	3457	3
1537	167	4
1537	1913	4
1537	3418	4
1537	3511	2
1538	653	3
1538	2810	4
1538	2171	4
1538	475	4
1538	1640	3
1538	1350	4
1538	2964	4
1538	586	3
1538	3706	3
1538	2664	4
1538	1124	4
1538	1910	4
1538	2233	3
1538	3816	4
1538	1900	4
1539	551	4
1539	2074	4
1539	1721	4
1539	2481	4
1539	389	4
1539	499	3
1539	1545	4
1539	1862	2
1539	2421	3
1539	3290	3
1539	3474	3
1539	1211	4
1539	136	4
1539	1336	3
1539	2294	4
1540	697	3
1540	2005	4
1540	3645	3
1540	868	3
1540	2188	3
1540	1253	4
1540	1411	4
1540	3	3
1540	1642	3
1540	411	3
1540	469	3
1540	225	3
1540	2585	4
1540	2116	3
1540	191	3
1541	2706	4
1541	2988	4
1541	1861	3
1541	2981	4
1541	2626	4
1541	437	2
1541	1180	4
1541	3298	4
1541	1509	4
1541	3781	3
1541	567	4
1541	3185	3
1541	2251	3
1541	1625	4
1541	454	3
1542	750	4
1542	500	3
1542	485	2
1542	3917	3
1542	915	4
1542	1944	4
1542	1567	4
1542	633	4
1542	647	4
1542	3346	3
1542	972	3
1542	2051	3
1542	784	3
1542	487	3
1542	1487	3
1543	3736	4
1543	3352	3
1543	527	4
1543	1973	2
1543	1920	3
1543	243	2
1543	256	3
1543	218	3
1543	3130	2
1543	1539	3
1543	1615	3
1543	3599	4
1543	2271	3
1543	1901	4
1543	1916	4
1544	1171	4
1544	2655	2
1544	261	4
1544	309	4
1544	3516	4
1544	478	3
1544	300	4
1544	3728	4
1544	2245	3
1544	2929	4
1544	1612	3
1544	251	3
1544	3160	4
1544	1931	4
1544	3287	3
1545	552	3
1545	2549	2
1545	1624	3
1545	1077	4
1545	2205	3
1545	1304	4
1545	1622	4
1545	2420	4
1545	2171	4
1545	806	3
1545	3405	4
1545	1494	3
1545	2016	3
1545	2143	3
1545	198	3
1546	1376	4
1546	581	4
1546	3710	3
1546	1844	4
1546	3027	2
1546	1304	4
1546	409	3
1546	1190	4
1546	3752	3
1546	785	4
1546	2125	4
1546	1640	3
1546	3472	3
1546	2872	4
1546	3846	3
1547	630	4
1547	1114	3
1547	420	2
1547	3408	4
1547	1328	2
1547	1346	3
1547	1709	4
1547	3700	4
1547	338	3
1547	2473	3
1547	207	3
1547	394	3
1547	3613	4
1547	3428	3
1547	1816	3
1548	663	4
1548	1210	4
1548	3044	4
1548	2751	3
1548	2625	3
1548	490	3
1548	1482	4
1548	532	3
1548	2943	4
1548	2240	4
1548	1968	4
1548	41	4
1548	469	3
1548	3416	4
1548	2178	4
1549	2193	4
1549	3483	3
1549	2818	2
1549	994	4
1549	2152	2
1549	3454	3
1549	1630	4
1549	521	4
1549	2370	4
1549	1204	5
1549	1104	4
1549	992	3
1549	320	4
1549	2375	3
1549	2277	4
1550	2374	3
1550	2324	4
1550	2310	4
1550	3709	3
1550	3258	3
1550	3361	4
1550	3339	4
1550	3546	4
1550	3902	4
1550	1499	2
1550	910	4
1550	381	3
1550	3532	4
1550	2249	3
1550	2679	3
1551	3020	4
1551	3110	4
1551	582	3
1551	272	4
1551	2582	3
1551	2608	3
1551	3922	3
1551	2515	2
1551	121	4
1551	3667	2
1551	1116	4
1551	1517	4
1551	1754	4
1551	2644	4
1551	3642	4
1552	2827	2
1552	2450	2
1552	831	4
1552	1197	4
1552	692	2
1552	308	4
1552	567	4
1552	3468	4
1552	3398	4
1552	1821	3
1552	2978	3
1552	3616	3
1552	3007	4
1552	1217	4
1552	3119	3
1553	3306	4
1553	505	3
1553	888	2
1553	99	4
1553	2194	4
1553	1358	4
1553	969	4
1553	349	4
1553	1069	4
1553	1927	4
1553	698	3
1553	2891	4
1553	1702	2
1553	1881	3
1553	3940	2
1554	2121	3
1554	3402	4
1554	28	4
1554	1741	4
1554	2453	3
1554	2901	3
1554	1204	4
1554	2783	3
1554	2502	4
1554	1839	3
1554	2574	3
1554	448	4
1554	2986	3
1554	2902	3
1554	3517	4
1555	3359	4
1555	1167	3
1555	2901	4
1555	2844	4
1555	1281	4
1555	1138	4
1555	3930	4
1555	3813	4
1555	1341	4
1555	82	4
1555	3571	4
1555	3314	4
1555	3900	4
1555	3322	4
1555	1916	4
1556	3114	4
1556	2533	3
1556	710	2
1556	3024	2
1556	3124	3
1556	2397	4
1556	1855	2
1556	732	3
1556	3493	3
1556	3604	4
1556	351	3
1556	3758	3
1556	2598	3
1556	364	4
1556	1563	4
1557	2513	3
1557	1962	4
1557	2044	3
1557	29	4
1557	3098	4
1557	461	3
1557	288	3
1557	3788	4
1557	3265	4
1557	3467	4
1557	2075	4
1557	2528	3
1557	1267	4
1557	2252	3
1557	226	3
1558	3929	4
1558	99	4
1558	3484	3
1558	986	4
1558	3768	2
1558	1479	3
1558	3679	4
1558	2635	3
1558	3718	4
1558	1960	4
1558	2023	3
1558	3157	3
1558	3532	4
1558	578	4
1558	805	4
1559	1523	3
1559	1946	4
1559	3783	4
1559	2904	4
1559	1992	3
1559	763	4
1559	695	4
1559	3442	3
1559	2809	3
1559	3871	4
1559	847	3
1559	3040	4
1559	1437	4
1559	3357	4
1559	1417	4
1560	719	3
1560	1611	4
1560	308	4
1560	2933	4
1560	345	4
1560	2429	3
1560	1063	4
1560	1374	4
1560	1994	4
1560	3743	3
1560	780	4
1560	3552	4
1560	2329	4
1560	160	3
1560	2217	4
1561	1280	4
1561	3877	2
1561	3809	3
1561	337	4
1561	2103	3
1561	2469	3
1561	3146	3
1561	2667	3
1561	3002	4
1561	2446	3
1561	2718	3
1561	2913	3
1561	319	4
1561	1128	3
1561	372	3
1562	2341	4
1562	586	3
1562	2070	4
1562	1830	3
1562	3814	4
1562	2059	3
1562	35	4
1562	1877	4
1562	227	3
1562	133	4
1562	916	4
1562	3380	4
1562	3498	4
1562	2916	4
1562	1804	3
1563	3488	2
1563	753	3
1563	1822	2
1563	135	3
1563	3714	3
1563	535	4
1563	1514	3
1563	173	2
1563	223	4
1563	2365	3
1563	3671	4
1563	3314	3
1563	3497	3
1563	3044	4
1563	3182	4
1564	3601	3
1564	2535	3
1564	3710	2
1564	3795	3
1564	3084	4
1564	13	3
1564	1323	2
1564	1135	3
1564	2473	2
1564	3394	3
1564	1625	4
1564	2529	3
1564	1940	4
1564	1253	4
1564	507	3
1565	1587	4
1565	3399	3
1565	1739	2
1565	656	3
1565	3808	4
1565	609	3
1565	2895	4
1565	263	4
1565	2058	4
1565	3681	4
1565	1855	3
1565	1124	4
1565	2486	3
1565	319	4
1565	3732	3
1566	1812	3
1566	1473	3
1566	1196	4
1566	2265	2
1566	3295	4
1566	2992	3
1566	1230	4
1566	2635	3
1566	3927	4
1566	3477	3
1566	3207	3
1566	3248	3
1566	751	4
1566	3753	4
1566	1844	4
1567	3519	3
1567	594	4
1567	2223	3
1567	3563	2
1567	2622	3
1567	3274	3
1567	2732	4
1567	489	3
1567	113	3
1567	248	3
1567	2817	2
1567	1956	4
1567	3443	3
1567	1842	4
1567	769	4
1568	1832	3
1568	3382	4
1568	1806	2
1568	1924	2
1568	2715	2
1568	3377	4
1568	2279	2
1568	2137	4
1568	3110	3
1568	3704	3
1568	3008	4
1568	1687	3
1568	2295	4
1568	522	3
1568	3667	2
1569	3875	3
1569	2890	4
1569	1135	3
1569	3863	3
1569	1884	3
1569	2664	4
1569	185	3
1569	1851	4
1569	980	3
1569	361	3
1569	1016	3
1569	3757	3
1569	1792	3
1569	2284	3
1569	1926	3
1570	3148	4
1570	1931	4
1570	3248	3
1570	2056	3
1570	3901	3
1570	337	4
1570	3724	4
1570	2629	3
1570	2367	3
1570	3219	3
1570	1584	4
1570	3728	4
1570	3324	3
1570	919	4
1570	204	3
1571	3276	3
1571	2834	4
1571	1679	3
1571	1516	4
1571	3408	4
1571	1244	4
1571	180	4
1571	3867	4
1571	339	4
1571	1585	4
1571	3325	3
1571	186	3
1571	2848	4
1571	2318	4
1571	511	3
1572	694	2
1572	1337	4
1572	1995	2
1572	2326	3
1572	588	4
1572	748	3
1572	1883	4
1572	563	4
1572	1899	4
1572	2592	4
1572	1385	3
1572	2478	3
1572	2207	4
1572	97	4
1572	1113	3
1573	568	4
1573	1517	4
1573	3186	4
1573	835	3
1573	2046	4
1573	2145	4
1573	2449	2
1573	1606	3
1573	2761	4
1573	3255	4
1573	966	4
1573	3573	2
1573	2719	3
1573	818	3
1573	1102	3
1574	2981	4
1574	396	4
1574	3929	4
1574	1794	4
1574	3158	4
1574	1608	4
1574	3559	4
1574	1704	4
1574	3277	4
1574	3373	4
1574	2023	3
1574	657	3
1574	3016	3
1574	1799	4
1574	34	4
1575	3254	3
1575	189	3
1575	928	4
1575	1104	4
1575	1825	3
1575	3354	2
1575	1864	3
1575	3830	3
1575	2367	2
1575	179	2
1575	3698	3
1575	120	3
1575	766	3
1575	1174	3
1575	216	3
1576	849	2
1576	1361	4
1576	955	4
1576	879	3
1576	906	4
1576	512	3
1576	3172	4
1576	356	4
1576	190	4
1576	3132	4
1576	244	2
1576	3674	2
1576	1345	4
1576	1892	3
1576	1360	4
1577	2082	3
1577	13	3
1577	1853	2
1577	3939	2
1577	2259	3
1577	2648	4
1577	3705	2
1577	3314	3
1577	3777	2
1577	1005	2
1577	2021	3
1577	1508	4
1577	986	4
1577	2118	4
1577	842	3
1578	1186	4
1578	3730	4
1578	397	2
1578	3351	3
1578	901	4
1578	1336	2
1578	1611	4
1578	2692	4
1578	2485	3
1578	437	2
1578	3386	4
1578	829	2
1578	3671	4
1578	3826	2
1578	2982	2
1579	482	3
1579	3211	3
1579	2635	3
1579	2869	3
1579	3444	3
1579	1755	3
1579	1289	4
1579	1431	2
1579	2356	3
1579	1672	3
1579	3006	4
1579	1649	4
1579	3331	2
1579	2069	4
1579	1810	3
1580	483	4
1580	1220	4
1580	2343	3
1580	1008	3
1580	1358	4
1580	3542	4
1580	3352	4
1580	1197	4
1580	3351	3
1580	3220	4
1580	1468	3
1580	2211	4
1580	20	3
1580	1328	2
1580	277	3
1581	1876	3
1581	1682	3
1581	974	3
1581	943	4
1581	1922	3
1581	2305	3
1581	1721	3
1581	2378	3
1581	2214	3
1581	3284	3
1581	2062	3
1581	1498	3
1581	54	2
1581	3883	3
1581	3774	2
1582	3679	4
1582	159	3
1582	2429	3
1582	704	2
1582	3774	2
1582	1510	4
1582	1938	4
1582	2835	3
1582	2400	3
1582	2479	3
1582	390	4
1582	2636	3
1582	2538	4
1582	633	4
1582	2407	4
1583	575	3
1583	610	4
1583	2785	3
1583	705	4
1583	2843	4
1583	2368	2
1583	2423	4
1583	1371	3
1583	53	4
1583	664	3
1583	2932	4
1583	17	4
1583	3762	3
1583	1807	3
1583	1494	3
1584	2110	3
1584	3697	3
1584	534	4
1584	1483	3
1584	1927	4
1584	3478	3
1584	1880	3
1584	1644	2
1584	2677	4
1584	1440	3
1584	2095	3
1584	147	3
1584	1391	3
1584	1128	3
1584	2263	3
1585	2565	4
1585	3606	4
1585	3322	3
1585	543	3
1585	204	3
1585	881	2
1585	3349	3
1585	2628	3
1585	2413	3
1585	2491	2
1585	2258	3
1585	2651	3
1585	2715	2
1585	258	2
1585	3753	3
1586	3717	3
1586	2251	3
1586	899	4
1586	347	3
1586	2814	2
1586	3657	4
1586	1988	2
1586	3355	3
1586	1912	4
1586	177	3
1586	1369	4
1586	3075	4
1586	3038	4
1586	3415	4
1586	3461	4
1587	2015	4
1587	3159	4
1587	2198	4
1587	3543	4
1587	893	4
1587	579	3
1587	3783	4
1587	2102	3
1587	3213	4
1587	1039	4
1587	3855	4
1587	1759	4
1587	2424	3
1587	1929	4
1587	2691	3
1588	2529	4
1588	1365	4
1588	2399	2
1588	3682	4
1588	2359	4
1588	3940	2
1588	3473	4
1588	701	4
1588	2785	3
1588	732	3
1588	1317	3
1588	2027	2
1588	2050	2
1588	3300	3
1588	3474	3
1589	3917	3
1589	3284	4
1589	734	3
1589	2471	2
1589	1680	4
1589	709	3
1589	2348	4
1589	1431	3
1589	638	4
1589	79	3
1589	1610	4
1589	3049	4
1589	3257	3
1589	1112	4
1589	2198	4
1590	1101	4
1590	784	3
1590	750	4
1590	1287	4
1590	1930	4
1590	1487	3
1590	249	4
1590	3622	4
1590	1029	4
1590	3593	2
1590	3786	4
1590	971	4
1590	2352	4
1590	3163	4
1590	2028	4
1591	1815	3
1591	3564	2
1591	1599	2
1591	129	3
1591	3825	3
1591	1948	4
1591	1919	3
1591	1014	3
1591	2050	2
1591	1326	2
1591	2589	3
1591	76	3
1591	150	4
1591	1547	3
1591	523	4
1592	2329	4
1592	2949	4
1592	3336	4
1592	932	4
1592	2210	4
1592	1381	2
1592	136	4
1592	2227	4
1592	15	3
1592	185	3
1592	2943	4
1592	2765	4
1592	1623	2
1592	169	2
1592	561	4
1593	1563	4
1593	1340	4
1593	3627	4
1593	2348	4
1593	3733	4
1593	1260	4
1593	3169	4
1593	659	4
1593	1503	2
1593	2010	4
1593	1627	3
1593	1047	4
1593	1028	4
1593	329	4
1593	1388	3
1594	3809	3
1594	19	3
1594	848	4
1594	1672	4
1594	3179	4
1594	300	4
1594	1113	3
1594	2807	2
1594	1996	2
1594	463	3
1594	881	2
1594	922	5
1594	2740	3
1594	884	4
1594	238	3
1595	1359	2
1595	3305	3
1595	3297	4
1595	3908	2
1595	2022	3
1595	978	4
1595	1944	4
1595	2306	2
1595	1750	2
1595	1660	3
1595	3563	2
1595	1026	3
1595	2279	2
1595	2708	4
1595	3058	2
1596	854	4
1596	1656	3
1596	2691	3
1596	2674	3
1596	3204	3
1596	3823	4
1596	784	3
1596	83	4
1596	3236	3
1596	2056	3
1596	3668	4
1596	2143	3
1596	3016	3
1596	3717	3
1596	2295	4
1597	1136	4
1597	994	4
1597	2785	3
1597	2103	3
1597	3722	3
1597	1364	4
1597	2140	4
1597	2466	4
1597	3445	4
1597	3206	4
1597	2948	4
1597	1925	4
1597	3098	4
1597	3075	4
1597	2647	4
1598	3771	3
1598	1511	4
1598	2756	3
1598	1010	3
1598	3872	4
1598	755	4
1598	847	3
1598	1471	4
1598	135	3
1598	3942	2
1598	2046	3
1598	837	3
1598	844	4
1598	3178	4
1598	1702	3
1599	3716	3
1599	3808	4
1599	2996	4
1599	512	3
1599	1029	4
1599	690	3
1599	1978	2
1599	367	3
1599	2368	2
1599	1370	4
1599	1516	4
1599	1036	4
1599	1394	4
1599	1965	4
1599	585	3
1600	838	4
1600	2548	2
1600	798	2
1600	3526	4
1600	2091	3
1600	3580	3
1600	1006	3
1600	3714	3
1600	1345	4
1600	3586	3
1600	202	3
1600	1181	3
1600	57	4
1600	570	4
1600	2198	4
1601	3567	4
1601	3920	4
